event_type,src_ip_type,dst_port,protocol,alert_severity,alert_signature,failed_attempts,session_duration,bytes_sent,is_cloud_asset,label
auth,internal,3306,tcp,low,normal,3,101,3315,0,0
cloud,external,443,tcp,high,normal,1,80,11157,1,1
firewall,internal,5432,udp,high,bruteforce,32,154,7240,0,1
auth,internal,21,tcp,medium,normal,2,670,7503,0,0
firewall,internal,22,tcp,medium,normal,2,441,11391,1,0
firewall,internal,443,tcp,high,normal,2,448,2997,0,1
cloud,internal,22,tcp,low,normal,1,116,11004,0,0
firewall,internal,25,tcp,medium,normal,2,325,3124,1,0
ids,external,443,tcp,low,normal,2,198,8348,0,1
firewall,external,80,tcp,medium,normal,3,274,1014,0,1
ids,internal,3306,tcp,low,normal,3,137,5621,1,0
firewall,internal,443,tcp,medium,normal,1,326,4095,0,0
cloud,internal,25,tcp,low,normal,3,82,2103,0,0
auth,external,5432,tcp,low,normal,6,459,2579,0,0
cloud,external,53,udp,medium,malware,2,745,7869,0,1
ids,internal,80,tcp,high,normal,2,157,6770,1,1
cloud,external,53,udp,medium,port_scan,1,223,557,0,1
auth,external,25,udp,high,normal,0,245,141,0,1
ids,internal,3306,tcp,medium,normal,0,182,1313,0,0
auth,internal,3306,udp,low,normal,2,13,1351,0,0
cloud,external,80,tcp,medium,normal,2,206,8498,0,1
ids,internal,22,udp,low,normal,3,9,5190,0,0
firewall,internal,22,udp,medium,normal,4,707,8223,0,0
cloud,internal,443,udp,high,port_scan,1,69,3321,0,1
ids,external,25,tcp,high,bruteforce,12,292,3400,0,1
auth,internal,8080,tcp,low,normal,0,233,7415,0,0
firewall,internal,443,tcp,high,malware,4,431,3168,0,1
firewall,external,443,tcp,low,normal,0,546,13,0,1
auth,external,443,udp,medium,normal,4,267,889,0,1
ids,internal,443,tcp,low,normal,2,327,3243,0,0
auth,internal,25,udp,low,normal,3,38,6836,0,0
ids,internal,443,tcp,low,normal,0,264,2392,1,0
firewall,external,25,tcp,low,normal,1,1356,2310,1,1
firewall,internal,53,tcp,high,port_scan,3,360,6282,0,1
firewall,external,22,udp,medium,normal,1,2,184,1,1
firewall,internal,21,tcp,low,normal,4,865,1406,1,0
cloud,internal,21,tcp,low,normal,6,144,11525,0,0
cloud,internal,3306,udp,medium,normal,3,330,748,0,0
cloud,internal,80,udp,high,port_scan,1,50,66,0,1
firewall,internal,22,tcp,low,normal,6,58,3971,0,0
cloud,internal,21,tcp,low,normal,1,647,4316,0,0
cloud,external,443,tcp,medium,normal,1,22,2203,0,1
firewall,external,443,tcp,low,normal,1,140,12146,1,1
ids,internal,21,tcp,high,bruteforce,35,329,8697,0,1
ids,external,21,tcp,medium,port_scan,3,696,11880,0,1
firewall,external,53,tcp,low,normal,0,82,6405,1,1
cloud,internal,5432,tcp,medium,normal,2,282,5391,0,0
firewall,internal,22,tcp,low,normal,1,36,827,0,0
auth,external,5432,udp,low,normal,1,32,4227,0,0
ids,internal,21,tcp,medium,normal,2,91,158,0,0
ids,internal,3389,tcp,medium,normal,2,122,8000,1,0
firewall,internal,443,tcp,medium,malware,0,315,1812,0,1
cloud,internal,80,tcp,low,normal,4,721,3099,0,0
firewall,internal,8080,tcp,low,normal,3,189,4911,0,0
cloud,internal,25,tcp,low,normal,3,13,27,1,0
ids,external,8080,tcp,medium,normal,0,540,6605,0,0
auth,internal,80,tcp,high,port_scan,1,40,536,1,1
auth,internal,3306,udp,low,normal,1,828,1163,0,0
cloud,internal,3306,tcp,medium,bruteforce,32,162,5019,0,1
ids,external,3389,tcp,low,normal,3,101,1515,1,0
ids,internal,21,tcp,medium,port_scan,1,602,4790,1,1
ids,internal,53,tcp,medium,normal,2,254,2869,0,0
cloud,internal,443,tcp,low,normal,1,195,2651,0,0
ids,internal,22,tcp,high,bruteforce,30,1721,328,1,1
ids,internal,21,tcp,high,bruteforce,15,159,43,0,1
firewall,external,443,udp,medium,normal,1,173,491,1,1
firewall,external,3306,udp,low,normal,2,171,4085,0,0
cloud,internal,53,tcp,high,normal,2,226,3757,0,1
cloud,internal,25,tcp,medium,bruteforce,41,304,11081,1,1
firewall,internal,8080,tcp,high,bruteforce,32,771,1019,0,1
cloud,internal,3389,tcp,medium,bruteforce,39,159,1702,0,1
auth,external,22,udp,medium,port_scan,2,1260,16291,0,1
ids,internal,5432,tcp,low,normal,1,195,6944,0,0
cloud,internal,53,tcp,high,bruteforce,27,41,2920,0,1
auth,internal,5432,tcp,medium,normal,1,55,4525,1,0
firewall,internal,443,tcp,high,malware,2,250,90,0,1
auth,external,21,tcp,high,bruteforce,29,12,4696,0,1
firewall,internal,443,udp,low,normal,1,423,2688,0,0
ids,external,3306,tcp,high,normal,5,135,1108,1,1
auth,external,53,tcp,medium,normal,3,25,2205,0,1
cloud,internal,80,tcp,high,port_scan,5,155,1261,0,1
auth,external,3389,tcp,high,bruteforce,29,432,4138,1,1
ids,internal,3306,tcp,low,normal,1,92,2387,1,0
cloud,internal,8080,tcp,low,normal,4,524,290,0,0
ids,external,21,tcp,high,bruteforce,33,79,1238,0,1
firewall,internal,3306,tcp,low,normal,1,1100,2586,0,0
ids,internal,8080,tcp,high,normal,2,76,3338,1,1
ids,external,80,udp,low,normal,1,141,11104,0,1
firewall,external,3306,tcp,medium,normal,3,665,1207,0,0
auth,internal,443,udp,high,normal,4,741,6188,0,1
cloud,external,3306,tcp,low,normal,5,154,6529,0,0
cloud,external,3306,tcp,medium,normal,3,240,3398,1,0
cloud,internal,25,tcp,high,malware,1,94,16422,1,1
firewall,internal,3389,tcp,low,normal,2,337,2466,0,0
auth,external,53,tcp,medium,bruteforce,36,107,6597,0,1
cloud,external,53,tcp,medium,port_scan,3,30,2549,1,1
firewall,internal,3389,tcp,low,normal,3,606,2215,0,0
auth,internal,443,tcp,low,normal,3,108,1754,0,0
firewall,external,53,tcp,medium,normal,0,208,2868,0,1
firewall,internal,80,udp,low,normal,4,762,2592,0,0
firewall,external,443,tcp,low,normal,3,62,1331,0,1
auth,internal,53,udp,medium,bruteforce,31,182,5889,0,1
auth,external,8080,tcp,low,normal,1,1000,1977,0,0
firewall,internal,53,udp,medium,bruteforce,11,376,1332,1,1
firewall,external,5432,tcp,low,normal,1,158,3353,0,0
cloud,internal,53,udp,low,normal,2,0,975,1,0
cloud,internal,5432,udp,medium,normal,0,71,2623,0,0
ids,external,5432,tcp,low,normal,3,102,4361,0,0
ids,internal,22,tcp,medium,normal,1,407,548,0,0
auth,internal,443,tcp,low,normal,0,255,4579,1,0
firewall,external,22,tcp,medium,malware,2,99,1626,1,1
ids,internal,3306,tcp,low,normal,1,275,17355,0,0
firewall,external,80,tcp,medium,bruteforce,19,597,1329,0,1
cloud,internal,21,tcp,low,normal,1,117,11866,1,0
auth,external,3306,tcp,medium,bruteforce,12,210,2373,1,1
firewall,internal,8080,tcp,high,bruteforce,34,253,574,0,1
firewall,internal,53,tcp,low,normal,2,33,2552,0,0
firewall,external,25,udp,high,bruteforce,27,251,7118,0,1
ids,internal,53,tcp,low,normal,2,155,14056,0,0
firewall,external,5432,tcp,medium,normal,3,90,1335,0,0
ids,external,80,tcp,high,port_scan,1,213,6026,0,1
firewall,external,3306,tcp,low,normal,1,387,1127,1,0
firewall,internal,443,tcp,low,normal,2,668,3354,0,0
auth,internal,53,tcp,low,normal,2,568,766,0,0
auth,internal,21,tcp,high,bruteforce,18,52,3283,0,1
firewall,internal,3306,tcp,high,normal,2,28,300,0,1
ids,internal,3389,tcp,high,normal,3,20,3683,1,1
ids,external,80,udp,low,normal,1,542,1772,0,1
auth,internal,21,tcp,low,normal,1,57,1042,0,0
ids,external,22,tcp,low,normal,1,89,946,0,1
ids,internal,3389,tcp,low,normal,4,724,6077,0,0
auth,internal,25,udp,high,bruteforce,32,33,3744,0,1
auth,internal,8080,tcp,low,normal,1,540,2034,1,0
firewall,internal,53,udp,high,normal,0,35,11003,1,1
firewall,external,80,tcp,low,normal,3,493,6338,0,1
cloud,external,25,udp,low,normal,2,189,700,1,1
cloud,external,3389,tcp,high,bruteforce,32,112,1659,0,1
firewall,external,53,tcp,low,normal,4,16,4252,0,1
cloud,internal,22,tcp,high,normal,1,244,4044,0,1
firewall,internal,80,tcp,low,normal,3,145,18181,0,0
cloud,internal,21,tcp,low,normal,2,178,19,0,0
firewall,external,3389,tcp,low,normal,1,7,530,0,0
auth,internal,21,tcp,low,normal,2,238,20037,1,0
auth,internal,53,tcp,high,bruteforce,40,201,2167,0,1
firewall,internal,21,tcp,low,normal,1,306,2978,1,0
auth,external,3389,udp,low,normal,3,272,1820,0,0
ids,external,25,tcp,high,bruteforce,22,146,3877,0,1
ids,internal,21,tcp,high,normal,2,33,538,0,1
firewall,external,21,udp,low,normal,4,167,2133,0,1
cloud,internal,21,tcp,medium,bruteforce,36,267,10875,0,1
firewall,internal,443,tcp,medium,bruteforce,41,411,6584,1,1
auth,internal,8080,tcp,low,normal,2,127,4409,1,0
auth,internal,3389,tcp,medium,normal,3,125,13874,1,0
ids,internal,5432,tcp,high,normal,0,42,2017,0,1
firewall,internal,22,tcp,high,normal,3,187,6318,0,1
auth,external,25,tcp,high,malware,5,340,14532,0,1
cloud,internal,8080,tcp,low,normal,2,127,2305,1,0
ids,internal,8080,tcp,low,normal,2,52,2729,1,0
firewall,external,3306,tcp,low,normal,4,323,699,0,0
ids,external,3389,tcp,low,normal,3,158,7268,1,0
ids,external,80,tcp,high,bruteforce,24,179,2370,0,1
firewall,internal,25,udp,low,normal,2,355,2285,0,0
firewall,external,8080,tcp,low,normal,3,8,20318,0,0
ids,internal,80,tcp,low,normal,2,150,1845,0,0
ids,internal,80,tcp,low,normal,2,352,5808,0,0
auth,internal,8080,tcp,low,normal,2,461,6262,0,0
cloud,internal,8080,udp,low,normal,1,380,14372,0,0
firewall,internal,8080,tcp,high,normal,2,776,1426,1,1
auth,external,53,tcp,medium,normal,5,32,2354,0,1
ids,internal,23,tcp,medium,port_scan,0,784,1835,0,1
cloud,external,443,tcp,low,normal,5,278,2076,0,1
auth,external,80,tcp,low,normal,1,156,1251,0,1
cloud,internal,5432,tcp,medium,normal,3,123,9,1,0
ids,internal,80,tcp,low,normal,1,558,3688,1,0
firewall,internal,80,tcp,medium,normal,2,1031,9243,1,0
firewall,internal,25,udp,low,normal,3,714,602,1,0
ids,external,3389,tcp,low,normal,3,34,2885,1,0
ids,internal,80,udp,high,normal,0,282,1952,0,1
firewall,internal,53,udp,high,normal,1,107,23862,0,1
auth,internal,23,udp,high,port_scan,1,160,1437,1,1
ids,external,53,udp,high,port_scan,3,104,4746,1,1
firewall,internal,22,tcp,high,normal,3,121,717,1,1
ids,external,8080,udp,low,normal,0,222,443,0,0
ids,internal,22,tcp,high,bruteforce,28,457,403,1,1
auth,external,443,udp,medium,normal,3,851,5523,1,1
firewall,external,53,tcp,medium,malware,2,281,4407,0,1
firewall,external,3389,tcp,high,malware,3,113,51327,1,1
firewall,external,443,udp,low,normal,2,48,4476,1,1
auth,internal,80,tcp,high,malware,2,79,11349,0,1
firewall,external,80,udp,medium,normal,1,52,530,0,1
cloud,external,443,udp,low,normal,3,206,1250,1,1
firewall,internal,3389,tcp,medium,normal,4,1646,4497,0,0
auth,internal,25,tcp,medium,bruteforce,34,539,88,1,1
ids,internal,25,tcp,low,normal,1,90,2099,1,0
firewall,external,3389,udp,low,normal,1,455,15333,0,0
firewall,internal,25,tcp,low,normal,4,176,4161,0,0
firewall,external,3389,udp,medium,normal,4,18,136,1,0
firewall,external,21,tcp,low,normal,4,127,4176,0,1
ids,internal,8080,tcp,high,bruteforce,42,292,7890,1,1
ids,external,3306,tcp,high,normal,2,185,1260,1,1
ids,external,443,tcp,low,normal,2,479,873,1,1
auth,internal,21,tcp,low,normal,5,769,2194,1,0
auth,external,3306,tcp,low,normal,3,68,2225,1,0
ids,external,80,udp,medium,malware,0,73,159,0,1
firewall,external,53,tcp,high,normal,3,133,1074,0,1
ids,internal,23,udp,medium,port_scan,1,107,5194,0,1
ids,internal,443,tcp,high,bruteforce,17,390,7385,0,1
auth,external,53,tcp,low,normal,2,130,4351,1,1
auth,external,5432,tcp,low,normal,2,138,6101,0,0
ids,internal,21,tcp,low,normal,0,156,4778,1,0
ids,external,53,tcp,low,normal,1,77,189,0,1
cloud,internal,22,tcp,low,normal,3,222,506,1,0
ids,internal,8080,tcp,low,normal,4,1023,2572,1,0
firewall,external,53,tcp,medium,bruteforce,15,658,5495,0,1
auth,internal,21,tcp,low,normal,3,110,2715,0,0
firewall,internal,80,tcp,medium,normal,2,212,6459,1,0
firewall,external,22,tcp,low,normal,3,49,5436,0,1
cloud,external,21,tcp,high,malware,2,349,19587,0,1
ids,external,8080,udp,low,normal,0,10,1395,1,0
auth,external,53,udp,medium,normal,0,382,14902,0,1
ids,internal,22,tcp,medium,port_scan,4,248,1783,0,1
auth,internal,5432,udp,medium,normal,0,400,7266,0,0
cloud,external,53,tcp,medium,normal,0,223,3010,0,1
firewall,internal,21,tcp,medium,normal,1,180,4607,0,0
auth,external,8080,tcp,low,normal,2,471,1713,0,0
cloud,internal,5432,tcp,medium,normal,4,255,3948,0,0
ids,internal,53,tcp,low,normal,2,235,2274,0,0
auth,internal,8080,tcp,low,normal,2,419,9331,0,0
cloud,internal,23,udp,medium,port_scan,1,337,1908,0,1
firewall,external,53,tcp,low,normal,3,185,5599,0,1
ids,internal,22,tcp,medium,normal,0,36,8079,0,0
ids,internal,8080,tcp,low,normal,2,35,3460,0,0
ids,internal,443,udp,high,malware,4,257,11892,0,1
ids,internal,53,tcp,medium,port_scan,7,161,330,0,1
firewall,internal,80,tcp,medium,port_scan,2,326,7667,0,1
ids,internal,443,tcp,medium,normal,2,224,355,0,0
ids,external,5432,udp,low,normal,0,86,2782,0,0
firewall,external,443,tcp,medium,port_scan,1,260,5722,1,1
firewall,external,5432,tcp,high,bruteforce,39,339,2847,1,1
firewall,external,3389,tcp,low,normal,1,17,6538,0,0
auth,internal,3306,tcp,low,normal,4,747,9779,0,0
ids,external,5432,udp,high,bruteforce,38,71,7000,1,1
ids,internal,21,tcp,high,port_scan,2,187,1434,0,1
ids,internal,8080,tcp,low,normal,3,867,8247,0,0
firewall,internal,21,tcp,low,normal,3,478,6535,0,0
ids,internal,21,tcp,low,normal,4,486,6608,0,0
auth,internal,53,tcp,medium,normal,5,560,1670,1,0
ids,internal,25,tcp,high,bruteforce,22,81,10534,0,1
cloud,external,8080,tcp,medium,bruteforce,32,495,167,0,1
firewall,external,21,tcp,medium,normal,1,788,4776,1,1
firewall,internal,53,tcp,high,malware,3,523,6471,1,1
auth,internal,3306,tcp,medium,normal,1,380,14248,1,0
auth,internal,3306,udp,medium,normal,3,44,236,1,0
auth,internal,53,tcp,low,normal,3,116,848,0,0
cloud,external,25,tcp,low,normal,2,370,3380,0,1
firewall,external,22,tcp,low,normal,2,145,9961,0,1
cloud,internal,22,udp,high,normal,4,379,4026,1,1
firewall,internal,25,tcp,medium,port_scan,1,993,75,0,1
cloud,external,3306,tcp,high,normal,1,29,2345,0,1
ids,internal,3306,tcp,high,normal,1,1497,1638,1,1
ids,internal,80,tcp,low,normal,0,3,30720,1,0
auth,internal,21,tcp,high,normal,2,715,11969,0,1
ids,internal,3389,tcp,low,normal,4,54,2431,1,0
ids,external,53,tcp,low,normal,3,275,598,0,1
firewall,external,5432,udp,high,malware,2,235,13092,1,1
auth,internal,53,tcp,low,normal,0,51,4670,0,0
cloud,internal,53,tcp,high,bruteforce,34,430,1902,0,1
auth,external,5432,tcp,low,normal,3,151,360,0,0
cloud,internal,25,udp,high,bruteforce,36,1142,5434,0,1
firewall,internal,53,tcp,high,normal,1,3,6882,1,1
ids,external,21,udp,high,port_scan,1,935,3232,0,1
ids,external,3306,tcp,medium,normal,0,156,703,1,0
firewall,external,3389,tcp,high,malware,1,243,12108,1,1
firewall,external,21,tcp,medium,port_scan,1,186,4594,0,1
ids,internal,80,udp,high,normal,4,1706,3608,0,1
firewall,external,21,udp,medium,normal,2,354,1907,0,1
auth,internal,25,tcp,medium,normal,2,812,2717,1,0
firewall,internal,25,tcp,low,normal,2,264,1110,1,0
cloud,internal,23,tcp,high,port_scan,3,76,11766,0,1
auth,internal,25,tcp,low,normal,3,154,6540,0,0
auth,internal,3389,tcp,low,normal,5,609,360,1,0
cloud,internal,8080,tcp,low,normal,2,613,6871,0,0
ids,internal,21,tcp,low,normal,4,660,13046,0,0
auth,internal,22,tcp,low,normal,3,82,20737,0,0
cloud,internal,443,udp,low,normal,2,92,3794,1,0
firewall,internal,3306,udp,high,malware,3,50,9222,1,1
auth,internal,443,udp,medium,normal,1,97,19005,0,0
firewall,internal,8080,tcp,medium,bruteforce,26,243,3756,0,1
firewall,internal,80,tcp,low,normal,2,250,1469,0,0
ids,internal,8080,tcp,low,normal,1,192,4622,1,0
cloud,internal,53,tcp,low,normal,0,20,9715,0,0
cloud,internal,443,tcp,medium,malware,1,237,4413,0,1
cloud,internal,8080,tcp,medium,malware,1,393,12180,0,1
auth,external,21,udp,medium,port_scan,2,349,3347,0,1
ids,internal,443,tcp,low,normal,4,15,3158,0,0
ids,external,8080,udp,low,normal,2,110,17275,0,0
cloud,external,80,tcp,low,normal,1,560,1471,1,1
firewall,internal,25,udp,low,normal,0,146,264,0,0
ids,internal,80,tcp,low,normal,2,138,2534,0,0
firewall,external,25,tcp,high,normal,1,765,1483,0,1
firewall,internal,443,tcp,medium,bruteforce,38,3,1164,0,1
auth,external,443,tcp,medium,normal,2,355,11362,0,1
firewall,external,21,tcp,medium,port_scan,3,132,2573,0,1
auth,internal,3389,tcp,low,normal,0,359,235,0,0
cloud,internal,3389,tcp,low,normal,1,603,267,0,0
ids,internal,443,tcp,low,normal,2,221,3208,0,0
firewall,internal,443,tcp,medium,normal,2,75,7771,0,0
firewall,internal,53,udp,low,normal,5,585,11952,0,0
cloud,internal,53,tcp,high,normal,0,628,3532,0,1
firewall,internal,25,tcp,medium,normal,1,522,4714,0,0
firewall,external,5432,tcp,medium,normal,3,468,8726,0,0
auth,external,3389,udp,medium,normal,2,718,9306,0,0
firewall,internal,25,tcp,low,normal,0,25,6424,0,0
cloud,internal,3306,tcp,low,normal,2,364,14798,0,0
cloud,internal,3306,tcp,low,normal,2,46,2337,0,0
firewall,external,443,tcp,low,normal,2,234,9245,0,1
auth,internal,3389,udp,low,normal,4,348,5288,0,0
ids,internal,25,tcp,medium,bruteforce,33,27,1238,0,1
auth,external,25,udp,medium,normal,4,131,15017,0,1
auth,internal,22,tcp,medium,malware,3,133,3606,1,1
firewall,internal,443,tcp,high,normal,0,148,1832,1,1
ids,external,25,udp,medium,bruteforce,34,252,10246,1,1
cloud,internal,22,tcp,high,bruteforce,31,121,10783,0,1
firewall,external,8080,udp,low,normal,2,166,29223,0,0
auth,external,8080,udp,medium,normal,3,468,2085,0,0
ids,internal,8080,udp,low,normal,0,61,10146,0,0
firewall,external,8080,tcp,medium,normal,1,548,3754,0,0
cloud,internal,80,tcp,low,normal,0,108,1582,0,0
firewall,external,3389,tcp,low,normal,2,56,4906,0,0
auth,internal,25,tcp,low,normal,2,3,9292,0,0
ids,external,5432,tcp,high,normal,4,245,2865,0,1
firewall,external,21,tcp,high,port_scan,5,85,1581,0,1
cloud,external,443,tcp,high,normal,2,440,7702,0,1
firewall,external,22,tcp,low,normal,1,1156,1900,0,1
cloud,internal,21,tcp,low,normal,3,494,6488,0,0
cloud,internal,3389,tcp,medium,normal,3,324,3010,0,0
cloud,internal,3306,tcp,medium,normal,7,238,2757,0,0
cloud,internal,3389,udp,high,bruteforce,34,1242,1569,0,1
ids,external,5432,tcp,low,normal,4,293,1899,0,0
cloud,external,8080,tcp,low,normal,4,77,2722,0,0
ids,internal,8080,tcp,medium,normal,3,60,22295,0,0
ids,internal,5432,tcp,low,normal,2,441,6837,1,0
ids,external,25,tcp,low,normal,1,147,8211,0,1
firewall,internal,443,udp,high,normal,2,411,4312,1,1
auth,external,21,tcp,medium,normal,3,164,5122,0,1
firewall,internal,22,udp,medium,port_scan,2,427,5609,0,1
ids,internal,3389,tcp,medium,malware,3,364,8868,0,1
firewall,external,25,tcp,medium,normal,2,297,6824,0,1
firewall,internal,443,tcp,medium,normal,3,310,6130,1,0
auth,internal,5432,tcp,medium,normal,3,106,2217,0,0
ids,external,22,tcp,high,bruteforce,33,52,350,0,1
ids,internal,3389,udp,high,normal,2,147,755,1,1
ids,internal,3306,tcp,low,normal,1,599,1614,0,0
firewall,external,80,tcp,medium,normal,3,402,3582,0,1
firewall,external,3306,tcp,medium,normal,0,755,682,0,0
firewall,internal,8080,tcp,low,normal,2,355,3331,0,0
firewall,internal,80,tcp,medium,port_scan,2,1044,10430,0,1
firewall,external,443,tcp,low,normal,0,45,2863,0,1
firewall,internal,25,tcp,medium,normal,3,270,2940,0,0
cloud,internal,53,tcp,low,normal,4,114,4499,1,0
ids,internal,53,tcp,medium,port_scan,1,301,9957,0,1
cloud,internal,443,tcp,low,normal,4,602,2046,0,0
auth,internal,3389,tcp,low,normal,3,600,10687,0,0
ids,external,5432,tcp,low,normal,3,1250,12746,1,0
cloud,internal,3306,tcp,high,bruteforce,22,821,2079,0,1
auth,internal,80,udp,low,normal,2,357,1887,0,0
auth,internal,21,udp,low,normal,4,60,9012,0,0
firewall,external,3389,tcp,high,bruteforce,26,502,773,0,1
firewall,internal,3389,udp,low,normal,1,304,5061,0,0
ids,internal,80,tcp,low,normal,2,64,1248,0,0
ids,internal,21,tcp,low,normal,2,253,4283,1,0
cloud,internal,3389,tcp,low,normal,1,245,5179,1,0
cloud,internal,22,tcp,high,normal,1,846,5695,0,1
ids,internal,443,tcp,high,normal,3,53,9359,0,1
auth,internal,443,tcp,low,normal,4,256,2264,0,0
auth,external,443,tcp,high,normal,2,197,1177,0,1
ids,external,25,tcp,high,normal,2,222,361,0,1
firewall,external,25,udp,medium,normal,1,338,13023,0,1
firewall,internal,22,tcp,low,normal,3,851,6155,0,0
auth,external,53,tcp,high,bruteforce,22,480,1918,0,1
cloud,internal,3389,udp,low,normal,3,74,764,1,0
ids,internal,22,tcp,low,normal,1,3,4447,0,0
firewall,internal,5432,tcp,medium,normal,3,234,780,1,0
auth,external,5432,tcp,medium,normal,4,28,1196,0,0
auth,internal,21,udp,low,normal,0,39,6381,0,0
ids,internal,5432,tcp,low,normal,4,79,312,0,0
firewall,external,21,tcp,high,normal,2,0,2202,0,1
cloud,internal,80,tcp,high,normal,2,327,3505,0,1
firewall,internal,8080,udp,low,normal,1,44,949,0,0
